site,date,race
McLean,2020-01-01,Hispanic
McLean,2020-01-01,Black
McLean,2020-01-01,Asian
McLean,2020-01-01,Hispanic
McLean,2020-01-01,Black
McLean,2020-01-01,Asian
McLean,2020-01-01,Asian
McLean,2020-01-01,Black
McLean,2020-01-01,Asian
McLean,2020-01-02,White
McLean,2020-01-02,Asian
McLean,2020-01-02,Black
McLean,2020-01-02,Hispanic
McLean,2020-01-03,Hispanic
McLean,2020-01-03,Hispanic
McLean,2020-01-03,Asian
McLean,2020-01-04,Hispanic
McLean,2020-01-04,White
McLean,2020-01-04,Asian
McLean,2020-01-04,Asian
McLean,2020-01-04,Asian
McLean,2020-01-05,Asian
McLean,2020-01-06,Hispanic
McLean,2020-01-06,Asian
McLean,2020-01-06,Asian
McLean,2020-01-06,Hispanic
McLean,2020-01-07,Asian
McLean,2020-01-07,White
McLean,2020-01-07,Black
McLean,2020-01-08,Asian
McLean,2020-01-08,Asian
McLean,2020-01-08,Hispanic
McLean,2020-01-08,Hispanic
McLean,2020-01-09,Hispanic
McLean,2020-01-10,Hispanic
McLean,2020-01-10,Asian
McLean,2020-01-10,Asian
McLean,2020-01-10,Hispanic
McLean,2020-01-10,Black
McLean,2020-01-11,Asian
McLean,2020-01-11,White
McLean,2020-01-11,White
McLean,2020-01-11,Asian
McLean,2020-01-11,Black
McLean,2020-01-11,Asian
McLean,2020-01-11,Hispanic
McLean,2020-01-11,Black
McLean,2020-01-11,Black
McLean,2020-01-12,Hispanic
McLean,2020-01-12,Asian
McLean,2020-01-12,Hispanic
McLean,2020-01-12,Asian
McLean,2020-01-12,Black
McLean,2020-01-12,Asian
McLean,2020-01-12,Asian
McLean,2020-01-13,Hispanic
McLean,2020-01-13,Asian
McLean,2020-01-13,Asian
McLean,2020-01-13,Black
McLean,2020-01-13,Black
McLean,2020-01-13,Hispanic
McLean,2020-01-14,Black
McLean,2020-01-14,White
McLean,2020-01-14,White
McLean,2020-01-14,Black
McLean,2020-01-14,White
McLean,2020-01-14,Black
McLean,2020-01-14,Asian
McLean,2020-01-15,Hispanic
McLean,2020-01-15,Asian
McLean,2020-01-15,Asian
McLean,2020-01-15,Black
McLean,2020-01-15,Asian
McLean,2020-01-16,White
McLean,2020-01-16,Asian
McLean,2020-01-16,Asian
McLean,2020-01-16,Asian
McLean,2020-01-17,Black
McLean,2020-01-17,Asian
McLean,2020-01-17,Hispanic
McLean,2020-01-17,Black
McLean,2020-01-17,White
McLean,2020-01-17,Black
McLean,2020-01-17,Asian
McLean,2020-01-17,Asian
McLean,2020-01-17,Black
McLean,2020-01-18,Hispanic
McLean,2020-01-18,Black
McLean,2020-01-18,Black
McLean,2020-01-18,White
McLean,2020-01-18,Asian
McLean,2020-01-18,Black
McLean,2020-01-18,Hispanic
McLean,2020-01-19,Black
McLean,2020-01-19,Asian
McLean,2020-01-19,White
McLean,2020-01-19,Asian
McLean,2020-01-19,Asian
McLean,2020-01-19,Asian
McLean,2020-01-19,Asian
McLean,2020-01-19,Asian
McLean,2020-01-20,Black
McLean,2020-01-20,Asian
McLean,2020-01-20,Asian
McLean,2020-01-20,White
McLean,2020-01-20,Asian
McLean,2020-01-20,Asian
McLean,2020-01-20,Asian
McLean,2020-01-20,Hispanic
McLean,2020-01-20,Hispanic
McLean,2020-01-20,White
McLean,2020-01-21,Asian
McLean,2020-01-21,Black
McLean,2020-01-21,Asian
McLean,2020-01-21,Asian
McLean,2020-01-21,Asian
McLean,2020-01-21,Black
McLean,2020-01-21,Hispanic
McLean,2020-01-21,Black
McLean,2020-01-21,Black
McLean,2020-01-21,Black
McLean,2020-01-22,White
McLean,2020-01-22,Black
McLean,2020-01-22,Black
McLean,2020-01-22,Asian
McLean,2020-01-22,Asian
McLean,2020-01-22,Asian
McLean,2020-01-22,Black
McLean,2020-01-22,White
McLean,2020-01-22,Black
McLean,2020-01-23,Black
McLean,2020-01-23,Asian
McLean,2020-01-23,Asian
McLean,2020-01-23,Hispanic
McLean,2020-01-23,Asian
McLean,2020-01-23,Asian
McLean,2020-01-23,White
McLean,2020-01-23,Hispanic
McLean,2020-01-24,Asian
McLean,2020-01-24,Asian
McLean,2020-01-25,Asian
McLean,2020-01-25,Black
McLean,2020-01-26,Asian
McLean,2020-01-26,Asian
McLean,2020-01-26,Asian
McLean,2020-01-27,Asian
McLean,2020-01-27,Hispanic
McLean,2020-01-27,Asian
McLean,2020-01-27,Black
McLean,2020-01-27,Asian
McLean,2020-01-27,Asian
McLean,2020-01-27,Hispanic
McLean,2020-01-28,White
McLean,2020-01-28,Asian
McLean,2020-01-28,Black
McLean,2020-01-29,Hispanic
McLean,2020-01-30,Black
McLean,2020-01-30,Hispanic
McLean,2020-01-30,Hispanic
McLean,2020-01-30,White
McLean,2020-01-31,Hispanic
McLean,2020-01-31,Asian
McLean,2020-01-31,Black
McLean,2020-01-31,Asian
McLean,2020-01-31,Hispanic
McLean,2020-01-31,Hispanic
McLean,2020-01-31,Asian
McLean,2020-02-01,Hispanic
McLean,2020-02-01,Black
McLean,2020-02-01,Black
McLean,2020-02-01,Black
McLean,2020-02-01,Hispanic
McLean,2020-02-02,White
McLean,2020-02-02,Black
McLean,2020-02-02,Black
McLean,2020-02-02,Black
McLean,2020-02-02,Black
McLean,2020-02-02,Asian
McLean,2020-02-03,Asian
McLean,2020-02-03,Black
McLean,2020-02-03,Black
McLean,2020-02-04,Black
McLean,2020-02-05,Hispanic
McLean,2020-02-05,Black
McLean,2020-02-05,Black
McLean,2020-02-05,White
McLean,2020-02-05,Hispanic
McLean,2020-02-06,Asian
McLean,2020-02-06,Black
McLean,2020-02-06,Black
McLean,2020-02-06,Asian
McLean,2020-02-06,Hispanic
McLean,2020-02-06,Asian
McLean,2020-02-06,Asian
McLean,2020-02-06,Asian
McLean,2020-02-06,Asian
McLean,2020-02-06,Asian
McLean,2020-02-07,Asian
McLean,2020-02-08,Asian
McLean,2020-02-08,Black
McLean,2020-02-08,Asian
McLean,2020-02-09,Hispanic
McLean,2020-02-09,Asian
McLean,2020-02-09,Asian
McLean,2020-02-09,Black
McLean,2020-02-09,Black
McLean,2020-02-09,Hispanic
McLean,2020-02-09,Black
McLean,2020-02-09,White
McLean,2020-02-09,Asian
McLean,2020-02-09,Asian
McLean,2020-02-10,Black
McLean,2020-02-10,Asian
McLean,2020-02-11,Asian
McLean,2020-02-11,White
McLean,2020-02-12,Black
McLean,2020-02-12,Asian
McLean,2020-02-12,Asian
McLean,2020-02-12,Asian
McLean,2020-02-12,Asian
McLean,2020-02-12,White
McLean,2020-02-12,White
McLean,2020-02-12,Black
McLean,2020-02-12,Asian
McLean,2020-02-13,Asian
McLean,2020-02-13,Black
McLean,2020-02-13,White
McLean,2020-02-14,Black
McLean,2020-02-14,Asian
McLean,2020-02-14,Asian
McLean,2020-02-14,Asian
McLean,2020-02-14,Asian
McLean,2020-02-14,Hispanic
McLean,2020-02-14,Asian
McLean,2020-02-14,White
McLean,2020-02-15,Hispanic
McLean,2020-02-15,Asian
McLean,2020-02-15,Black
McLean,2020-02-15,Black
McLean,2020-02-15,Black
McLean,2020-02-15,White
McLean,2020-02-15,White
McLean,2020-02-16,Asian
McLean,2020-02-16,White
McLean,2020-02-16,Hispanic
McLean,2020-02-16,Asian
McLean,2020-02-16,Asian
McLean,2020-02-16,Black
McLean,2020-02-16,Asian
McLean,2020-02-17,Asian
McLean,2020-02-17,Asian
McLean,2020-02-17,White
McLean,2020-02-17,White
McLean,2020-02-18,Asian
McLean,2020-02-18,Asian
McLean,2020-02-18,Asian
McLean,2020-02-19,Hispanic
McLean,2020-02-19,Hispanic
McLean,2020-02-19,White
McLean,2020-02-19,Asian
McLean,2020-02-19,Asian
McLean,2020-02-19,Asian
McLean,2020-02-19,Asian
McLean,2020-02-20,Black
McLean,2020-02-20,Asian
McLean,2020-02-20,Black
McLean,2020-02-20,White
McLean,2020-02-20,Asian
McLean,2020-02-20,Hispanic
McLean,2020-02-20,Asian
McLean,2020-02-20,Asian
McLean,2020-02-20,White
McLean,2020-02-20,Asian
McLean,2020-02-21,Asian
McLean,2020-02-21,Black
McLean,2020-02-21,Asian
McLean,2020-02-22,Black
McLean,2020-02-22,White
McLean,2020-02-22,Black
McLean,2020-02-22,Hispanic
McLean,2020-02-22,Asian
McLean,2020-02-23,Black
McLean,2020-02-23,Hispanic
McLean,2020-02-23,Asian
McLean,2020-02-23,Hispanic
McLean,2020-02-23,Asian
McLean,2020-02-24,Hispanic
McLean,2020-02-24,Hispanic
McLean,2020-02-24,White
McLean,2020-02-24,Hispanic
McLean,2020-02-24,Hispanic
McLean,2020-02-24,Asian
McLean,2020-02-24,Asian
McLean,2020-02-24,Black
McLean,2020-02-24,White
McLean,2020-02-24,Hispanic
McLean,2020-02-25,Asian
McLean,2020-02-25,Hispanic
McLean,2020-02-25,Asian
McLean,2020-02-25,Asian
McLean,2020-02-25,Asian
McLean,2020-02-25,Asian
McLean,2020-02-25,Asian
McLean,2020-02-26,Hispanic
McLean,2020-02-26,Hispanic
McLean,2020-02-26,White
McLean,2020-02-26,Asian
McLean,2020-02-26,Hispanic
McLean,2020-02-26,Asian
McLean,2020-02-26,White
McLean,2020-02-26,White
McLean,2020-02-26,White
McLean,2020-02-27,White
McLean,2020-02-27,Black
McLean,2020-02-27,White
McLean,2020-02-27,Black
McLean,2020-02-27,Black
McLean,2020-02-27,Hispanic
McLean,2020-02-27,Hispanic
McLean,2020-02-27,Asian
McLean,2020-02-27,Black
McLean,2020-02-27,Asian
McLean,2020-02-28,Hispanic
McLean,2020-02-28,Asian
McLean,2020-02-28,Hispanic
McLean,2020-02-29,Asian
McLean,2020-02-29,Black
McLean,2020-02-29,Asian
McLean,2020-02-29,Black
McLean,2020-02-29,Asian
McLean,2020-02-29,Asian
McLean,2020-03-01,Hispanic
McLean,2020-03-01,Black
McLean,2020-03-01,Asian
McLean,2020-03-01,Black
McLean,2020-03-01,Black
McLean,2020-03-01,Asian
McLean,2020-03-01,Asian
McLean,2020-03-02,White
McLean,2020-03-02,Asian
McLean,2020-03-02,Asian
McLean,2020-03-02,Asian
McLean,2020-03-02,Asian
McLean,2020-03-02,Asian
McLean,2020-03-02,Asian
McLean,2020-03-02,Black
McLean,2020-03-02,Asian
McLean,2020-03-02,White
McLean,2020-03-03,White
McLean,2020-03-03,White
McLean,2020-03-03,Asian
McLean,2020-03-03,Black
McLean,2020-03-03,Black
McLean,2020-03-03,Black
McLean,2020-03-03,Black
McLean,2020-03-03,Hispanic
McLean,2020-03-03,Hispanic
McLean,2020-03-03,Asian
McLean,2020-03-04,Black
McLean,2020-03-04,Asian
McLean,2020-03-04,Hispanic
McLean,2020-03-04,Hispanic
McLean,2020-03-04,Asian
McLean,2020-03-04,Asian
McLean,2020-03-04,White
McLean,2020-03-05,Asian
McLean,2020-03-05,Asian
McLean,2020-03-05,Asian
McLean,2020-03-06,Black
McLean,2020-03-06,Black
McLean,2020-03-06,Black
McLean,2020-03-07,Asian
McLean,2020-03-07,White
McLean,2020-03-07,Asian
McLean,2020-03-07,White
McLean,2020-03-07,Asian
McLean,2020-03-07,Black
McLean,2020-03-07,White
McLean,2020-03-08,Asian
McLean,2020-03-08,Asian
McLean,2020-03-08,Asian
McLean,2020-03-08,Asian
McLean,2020-03-08,Black
McLean,2020-03-08,Asian
McLean,2020-03-08,Black
McLean,2020-03-08,Asian
McLean,2020-03-09,Asian
McLean,2020-03-09,Asian
McLean,2020-03-09,White
McLean,2020-03-09,Black
McLean,2020-03-10,Asian
McLean,2020-03-10,Black
McLean,2020-03-10,Asian
McLean,2020-03-10,Asian
McLean,2020-03-10,Asian
McLean,2020-03-10,White
McLean,2020-03-11,Black
McLean,2020-03-11,Hispanic
McLean,2020-03-11,Hispanic
McLean,2020-03-11,Asian
McLean,2020-03-11,Black
McLean,2020-03-11,Asian
McLean,2020-03-11,Asian
McLean,2020-03-11,Asian
McLean,2020-03-11,Asian
McLean,2020-03-11,Asian
McLean,2020-03-12,Black
McLean,2020-03-12,Asian
McLean,2020-03-12,Black
McLean,2020-03-12,Asian
McLean,2020-03-12,Hispanic
McLean,2020-03-13,Black
McLean,2020-03-13,Asian
McLean,2020-03-13,White
McLean,2020-03-14,White
McLean,2020-03-14,Asian
McLean,2020-03-14,Black
McLean,2020-03-14,Asian
McLean,2020-03-15,Asian
McLean,2020-03-15,White
McLean,2020-03-15,Asian
McLean,2020-03-15,Asian
McLean,2020-03-15,White
McLean,2020-03-15,Asian
McLean,2020-03-15,White
McLean,2020-03-15,Asian
McLean,2020-03-15,Black
McLean,2020-03-16,Asian
McLean,2020-03-16,Asian
McLean,2020-03-16,Black
McLean,2020-03-17,Hispanic
McLean,2020-03-17,Black
McLean,2020-03-17,Black
McLean,2020-03-17,Asian
McLean,2020-03-17,Black
McLean,2020-03-18,Black
McLean,2020-03-18,Hispanic
McLean,2020-03-18,Asian
McLean,2020-03-18,Asian
McLean,2020-03-18,Asian
McLean,2020-03-18,Hispanic
McLean,2020-03-18,Black
McLean,2020-03-19,White
McLean,2020-03-19,White
McLean,2020-03-19,Black
McLean,2020-03-19,White
McLean,2020-03-19,Asian
McLean,2020-03-19,Hispanic
McLean,2020-03-19,White
McLean,2020-03-19,Asian
McLean,2020-03-19,Asian
McLean,2020-03-20,White
McLean,2020-03-20,Asian
McLean,2020-03-20,Black
McLean,2020-03-20,Black
McLean,2020-03-20,White
McLean,2020-03-20,Hispanic
McLean,2020-03-20,Black
McLean,2020-03-20,Hispanic
McLean,2020-03-20,White
McLean,2020-03-21,Asian
McLean,2020-03-21,Asian
McLean,2020-03-21,Black
McLean,2020-03-21,White
McLean,2020-03-21,Asian
McLean,2020-03-21,Asian
McLean,2020-03-21,Black
McLean,2020-03-21,White
McLean,2020-03-21,Asian
McLean,2020-03-22,Asian
McLean,2020-03-22,Asian
McLean,2020-03-22,Black
McLean,2020-03-22,Asian
McLean,2020-03-22,Hispanic
McLean,2020-03-22,Black
McLean,2020-03-22,Black
McLean,2020-03-23,Black
McLean,2020-03-23,White
McLean,2020-03-23,Hispanic
McLean,2020-03-23,Asian
McLean,2020-03-23,Asian
McLean,2020-03-23,White
McLean,2020-03-24,Hispanic
McLean,2020-03-24,White
McLean,2020-03-24,Hispanic
McLean,2020-03-24,Asian
McLean,2020-03-24,Asian
McLean,2020-03-24,Asian
McLean,2020-03-24,White
McLean,2020-03-24,Black
McLean,2020-03-24,Hispanic
McLean,2020-03-25,Asian
McLean,2020-03-25,Black
McLean,2020-03-25,Asian
McLean,2020-03-25,Asian
McLean,2020-03-25,Asian
McLean,2020-03-25,Asian
McLean,2020-03-25,Asian
McLean,2020-03-25,Black
McLean,2020-03-25,Asian
McLean,2020-03-25,Black
McLean,2020-03-26,Asian
McLean,2020-03-26,Asian
McLean,2020-03-26,Asian
McLean,2020-03-26,Black
McLean,2020-03-26,Asian
McLean,2020-03-26,Asian
McLean,2020-03-26,Black
McLean,2020-03-26,Asian
McLean,2020-03-26,Asian
McLean,2020-03-27,Black
McLean,2020-03-27,Black
McLean,2020-03-27,Asian
McLean,2020-03-27,Black
McLean,2020-03-27,Hispanic
McLean,2020-03-28,White
McLean,2020-03-28,Asian
McLean,2020-03-28,White
McLean,2020-03-28,Black
McLean,2020-03-28,Black
McLean,2020-03-28,White
McLean,2020-03-28,White
McLean,2020-03-29,Asian
McLean,2020-03-29,Hispanic
McLean,2020-03-29,Black
McLean,2020-03-29,Asian
McLean,2020-03-29,Asian
McLean,2020-03-29,White
McLean,2020-03-29,Asian
McLean,2020-03-29,Black
McLean,2020-03-30,Asian
McLean,2020-03-30,Black
McLean,2020-03-30,Hispanic
McLean,2020-03-30,Asian
McLean,2020-03-30,Asian
McLean,2020-03-30,Asian
McLean,2020-03-30,Hispanic
McLean,2020-03-30,Black
McLean,2020-03-30,Asian
McLean,2020-03-31,Hispanic
McLean,2020-03-31,Asian
McLean,2020-03-31,White
McLean,2020-03-31,Asian
McLean,2020-04-01,Black
McLean,2020-04-01,Hispanic
McLean,2020-04-01,Asian
McLean,2020-04-01,Black
McLean,2020-04-01,Hispanic
McLean,2020-04-01,Asian
McLean,2020-04-01,Hispanic
McLean,2020-04-01,White
McLean,2020-04-01,Hispanic
McLean,2020-04-02,Black
McLean,2020-04-02,Black
McLean,2020-04-02,Black
McLean,2020-04-02,Hispanic
McLean,2020-04-02,Asian
McLean,2020-04-02,Asian
McLean,2020-04-02,Asian
McLean,2020-04-02,Black
McLean,2020-04-02,Asian
McLean,2020-04-03,Black
McLean,2020-04-03,Asian
McLean,2020-04-03,Hispanic
McLean,2020-04-03,Asian
McLean,2020-04-03,Black
McLean,2020-04-03,Asian
McLean,2020-04-03,Hispanic
McLean,2020-04-03,Asian
McLean,2020-04-03,White
McLean,2020-04-04,Asian
McLean,2020-04-04,Hispanic
McLean,2020-04-04,White
McLean,2020-04-04,Hispanic
McLean,2020-04-04,White
McLean,2020-04-04,Asian
McLean,2020-04-04,Black
McLean,2020-04-05,Black
McLean,2020-04-05,Asian
McLean,2020-04-05,White
McLean,2020-04-05,Asian
McLean,2020-04-05,White
McLean,2020-04-05,Black
McLean,2020-04-05,Hispanic
McLean,2020-04-05,Asian
McLean,2020-04-06,Black
McLean,2020-04-06,Hispanic
McLean,2020-04-06,Black
McLean,2020-04-06,Black
McLean,2020-04-06,Asian
McLean,2020-04-06,Hispanic
McLean,2020-04-06,White
McLean,2020-04-06,Asian
McLean,2020-04-06,White
McLean,2020-04-07,Hispanic
McLean,2020-04-07,Black
McLean,2020-04-07,Hispanic
McLean,2020-04-07,Asian
McLean,2020-04-07,Asian
McLean,2020-04-07,Black
McLean,2020-04-08,Black
McLean,2020-04-08,White
McLean,2020-04-08,Black
McLean,2020-04-08,Asian
McLean,2020-04-08,Black
McLean,2020-04-08,White
McLean,2020-04-08,White
McLean,2020-04-08,Black
McLean,2020-04-08,Asian
McLean,2020-04-08,Asian
McLean,2020-04-09,Asian
McLean,2020-04-09,Asian
McLean,2020-04-10,Black
McLean,2020-04-10,Hispanic
McLean,2020-04-10,Asian
McLean,2020-04-10,Asian
McLean,2020-04-10,Black
McLean,2020-04-10,Black
McLean,2020-04-10,Black
McLean,2020-04-10,White
McLean,2020-04-11,Asian
McLean,2020-04-11,Hispanic
McLean,2020-04-11,Asian
McLean,2020-04-11,Hispanic
McLean,2020-04-11,Hispanic
McLean,2020-04-11,Asian
McLean,2020-04-11,Asian
McLean,2020-04-11,Black
McLean,2020-04-11,White
McLean,2020-04-12,Asian
McLean,2020-04-12,Hispanic
McLean,2020-04-12,Asian
McLean,2020-04-12,Hispanic
McLean,2020-04-13,Asian
McLean,2020-04-13,White
McLean,2020-04-13,Hispanic
McLean,2020-04-13,Asian
McLean,2020-04-13,White
McLean,2020-04-13,Asian
McLean,2020-04-13,Black
McLean,2020-04-13,Asian
McLean,2020-04-13,Hispanic
McLean,2020-04-13,Asian
McLean,2020-04-14,Asian
McLean,2020-04-14,Asian
McLean,2020-04-14,Black
McLean,2020-04-14,Asian
McLean,2020-04-14,Asian
McLean,2020-04-14,White
McLean,2020-04-14,Hispanic
McLean,2020-04-14,Asian
McLean,2020-04-15,Black
McLean,2020-04-15,White
McLean,2020-04-15,Asian
McLean,2020-04-15,Black
McLean,2020-04-16,White
McLean,2020-04-16,Asian
McLean,2020-04-16,Black
McLean,2020-04-16,Hispanic
McLean,2020-04-16,White
McLean,2020-04-17,Asian
McLean,2020-04-17,White
McLean,2020-04-17,Hispanic
McLean,2020-04-17,Black
McLean,2020-04-18,Asian
McLean,2020-04-18,Black
McLean,2020-04-18,Asian
McLean,2020-04-18,Asian
McLean,2020-04-18,Hispanic
McLean,2020-04-18,Asian
McLean,2020-04-18,Hispanic
McLean,2020-04-18,Black
McLean,2020-04-18,White
McLean,2020-04-19,Asian
McLean,2020-04-19,Asian
McLean,2020-04-19,Black
McLean,2020-04-20,Hispanic
McLean,2020-04-20,Hispanic
McLean,2020-04-20,Hispanic
McLean,2020-04-20,Black
McLean,2020-04-20,Black
McLean,2020-04-20,Asian
McLean,2020-04-20,Hispanic
McLean,2020-04-20,Asian
McLean,2020-04-20,Asian
McLean,2020-04-21,Asian
McLean,2020-04-21,White
McLean,2020-04-21,Asian
McLean,2020-04-21,Asian
McLean,2020-04-21,Asian
McLean,2020-04-21,Asian
McLean,2020-04-21,Black
McLean,2020-04-22,Hispanic
McLean,2020-04-22,Black
McLean,2020-04-22,Asian
McLean,2020-04-22,Black
McLean,2020-04-23,Asian
McLean,2020-04-24,Asian
McLean,2020-04-24,Black
McLean,2020-04-24,Asian
McLean,2020-04-24,Black
McLean,2020-04-24,Asian
McLean,2020-04-25,White
McLean,2020-04-25,Hispanic
McLean,2020-04-25,Hispanic
McLean,2020-04-26,Black
McLean,2020-04-26,White
McLean,2020-04-26,Black
McLean,2020-04-26,Hispanic
McLean,2020-04-26,Asian
McLean,2020-04-27,Black
McLean,2020-04-27,Asian
McLean,2020-04-27,White
McLean,2020-04-27,Asian
McLean,2020-04-27,Black
McLean,2020-04-27,Hispanic
McLean,2020-04-27,Asian
McLean,2020-04-27,Asian
McLean,2020-04-27,Black
McLean,2020-04-28,Black
McLean,2020-04-28,Hispanic
McLean,2020-04-28,Asian
McLean,2020-04-28,Asian
McLean,2020-04-28,Black
McLean,2020-04-28,Hispanic
McLean,2020-04-28,Hispanic
McLean,2020-04-29,Hispanic
McLean,2020-04-29,Hispanic
McLean,2020-04-29,Black
McLean,2020-04-29,Asian
McLean,2020-04-29,Asian
McLean,2020-04-29,Asian
McLean,2020-04-29,Black
McLean,2020-04-29,Black
McLean,2020-04-30,White
McLean,2020-04-30,Asian
McLean,2020-04-30,Hispanic
McLean,2020-04-30,Asian
McLean,2020-04-30,White
McLean,2020-04-30,White
McLean,2020-04-30,Asian
McLean,2020-05-01,Black
McLean,2020-05-01,Black
McLean,2020-05-01,Asian
McLean,2020-05-02,Asian
McLean,2020-05-02,Black
McLean,2020-05-02,Black
McLean,2020-05-02,Asian
McLean,2020-05-02,Asian
McLean,2020-05-02,Hispanic
McLean,2020-05-02,Asian
McLean,2020-05-02,White
McLean,2020-05-02,White
McLean,2020-05-02,Asian
McLean,2020-05-03,Black
McLean,2020-05-03,Asian
McLean,2020-05-03,Asian
McLean,2020-05-03,Hispanic
McLean,2020-05-03,Black
McLean,2020-05-03,Hispanic
McLean,2020-05-03,White
McLean,2020-05-03,Asian
McLean,2020-05-03,Asian
McLean,2020-05-04,Hispanic
McLean,2020-05-04,White
McLean,2020-05-04,Asian
McLean,2020-05-04,Hispanic
McLean,2020-05-04,Hispanic
McLean,2020-05-04,Asian
McLean,2020-05-04,Black
McLean,2020-05-05,Black
McLean,2020-05-05,Hispanic
McLean,2020-05-05,Asian
McLean,2020-05-06,Black
McLean,2020-05-06,Black
McLean,2020-05-06,Asian
McLean,2020-05-06,Asian
McLean,2020-05-06,Black
McLean,2020-05-06,Black
McLean,2020-05-06,Hispanic
McLean,2020-05-06,Black
McLean,2020-05-07,White
McLean,2020-05-07,Asian
McLean,2020-05-07,Asian
McLean,2020-05-07,White
McLean,2020-05-07,Black
McLean,2020-05-07,Black
McLean,2020-05-07,Asian
McLean,2020-05-08,Asian
McLean,2020-05-08,Asian
McLean,2020-05-08,White
McLean,2020-05-08,Hispanic
McLean,2020-05-08,Black
McLean,2020-05-08,Asian
McLean,2020-05-09,Black
McLean,2020-05-10,Asian
McLean,2020-05-10,Black
McLean,2020-05-10,Asian
McLean,2020-05-10,Asian
McLean,2020-05-10,Black
McLean,2020-05-11,Black
McLean,2020-05-11,Hispanic
McLean,2020-05-11,Black
McLean,2020-05-11,Black
McLean,2020-05-11,Hispanic
McLean,2020-05-11,Asian
McLean,2020-05-11,Hispanic
McLean,2020-05-11,Hispanic
McLean,2020-05-11,Black
McLean,2020-05-12,Black
McLean,2020-05-12,Asian
McLean,2020-05-12,Hispanic
McLean,2020-05-12,Asian
McLean,2020-05-12,Asian
McLean,2020-05-12,Black
McLean,2020-05-12,Hispanic
McLean,2020-05-12,Asian
McLean,2020-05-12,Hispanic
McLean,2020-05-12,Hispanic
McLean,2020-05-13,Asian
McLean,2020-05-14,White
McLean,2020-05-14,Asian
McLean,2020-05-14,Black
McLean,2020-05-14,Hispanic
McLean,2020-05-14,Asian
McLean,2020-05-14,Hispanic
McLean,2020-05-14,White
McLean,2020-05-14,Asian
McLean,2020-05-14,Asian
McLean,2020-05-14,Hispanic
McLean,2020-05-15,Asian
McLean,2020-05-15,Asian
McLean,2020-05-15,Black
McLean,2020-05-16,Asian
McLean,2020-05-16,Hispanic
McLean,2020-05-16,Asian
McLean,2020-05-16,White
McLean,2020-05-16,Hispanic
McLean,2020-05-17,Black
McLean,2020-05-18,Black
McLean,2020-05-18,White
McLean,2020-05-19,Black
McLean,2020-05-19,White
McLean,2020-05-19,Asian
McLean,2020-05-19,White
McLean,2020-05-19,Asian
McLean,2020-05-19,Black
McLean,2020-05-19,Asian
McLean,2020-05-19,White
McLean,2020-05-19,Asian
McLean,2020-05-20,Asian
McLean,2020-05-20,Asian
McLean,2020-05-21,White
McLean,2020-05-21,Asian
McLean,2020-05-21,Asian
McLean,2020-05-21,Asian
McLean,2020-05-21,Asian
McLean,2020-05-21,Asian
McLean,2020-05-21,Asian
McLean,2020-05-21,White
McLean,2020-05-22,Asian
McLean,2020-05-23,Asian
McLean,2020-05-23,Black
McLean,2020-05-23,Asian
McLean,2020-05-23,Asian
McLean,2020-05-23,Asian
McLean,2020-05-23,Asian
McLean,2020-05-24,Asian
McLean,2020-05-24,Hispanic
McLean,2020-05-25,Black
McLean,2020-05-25,Asian
McLean,2020-05-25,Hispanic
McLean,2020-05-25,Asian
McLean,2020-05-26,Asian
McLean,2020-05-26,Black
McLean,2020-05-26,Asian
McLean,2020-05-26,Hispanic
McLean,2020-05-26,Asian
McLean,2020-05-26,White
McLean,2020-05-26,Asian
McLean,2020-05-27,Black
McLean,2020-05-27,Asian
McLean,2020-05-27,Black
McLean,2020-05-27,Hispanic
McLean,2020-05-27,Asian
McLean,2020-05-27,Hispanic
McLean,2020-05-27,Asian
McLean,2020-05-28,Black
McLean,2020-05-28,Asian
McLean,2020-05-28,White
McLean,2020-05-28,Asian
McLean,2020-05-29,White
McLean,2020-05-29,Asian
McLean,2020-05-29,White
McLean,2020-05-29,Black
McLean,2020-05-29,Black
McLean,2020-05-29,White
McLean,2020-05-29,White
McLean,2020-05-29,Asian
McLean,2020-05-29,Asian
McLean,2020-05-30,Hispanic
McLean,2020-05-30,Asian
McLean,2020-05-30,Asian
McLean,2020-05-30,Asian
McLean,2020-05-30,Hispanic
McLean,2020-05-30,Asian
McLean,2020-05-30,Asian
McLean,2020-05-31,Black
McLean,2020-05-31,White
McLean,2020-05-31,White
McLean,2020-05-31,White
McLean,2020-06-01,Black
McLean,2020-06-01,Hispanic
McLean,2020-06-01,Hispanic
McLean,2020-06-01,Asian
McLean,2020-06-02,Black
McLean,2020-06-02,Hispanic
McLean,2020-06-02,Black
McLean,2020-06-02,Asian
McLean,2020-06-02,Black
McLean,2020-06-02,Asian
McLean,2020-06-02,Asian
McLean,2020-06-02,Black
McLean,2020-06-03,Asian
McLean,2020-06-03,White
McLean,2020-06-03,Black
McLean,2020-06-03,Black
McLean,2020-06-03,White
McLean,2020-06-03,Asian
McLean,2020-06-03,Asian
McLean,2020-06-04,Hispanic
McLean,2020-06-04,Asian
McLean,2020-06-05,Hispanic
McLean,2020-06-05,Asian
McLean,2020-06-05,Asian
McLean,2020-06-05,Asian
McLean,2020-06-05,White
McLean,2020-06-05,Black
McLean,2020-06-06,Asian
McLean,2020-06-06,Asian
McLean,2020-06-06,Asian
McLean,2020-06-06,Asian
McLean,2020-06-06,Black
McLean,2020-06-07,Hispanic
